path,example_value,type,MIO=keep in EcoTaxa,Lotty=keep in EcoTaxa,CEFAS=keep in EcoTaxa,SYKE=keep in EcoTaxa,LOG =keep in EcoTaxa,explanation,Comments
instrument.measurementSettings.CytoSettings.CytoSettings.isShallowSub,FALSE,[b],False,False,FALSE,False,False,Is it a shallow sub variant (Upto 20 meters),
instrument.measurementSettings.CytoSettings.CytoSettings.shallowIntPressureMin,50,[f],False,False,FALSE,False,False,Special pressure option for shallow sub variants.,
instrument.measurementSettings.CytoSettings.CytoSettings.HasExternalTrigger,FALSE,[b],False,True,FALSE,False,False,Some older instruments have cable that allow other instruments to trigger starting a measurements.,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalTriggerIsPulse,FALSE,[b],False,True,FALSE,False,False,Some older instruments have cable that allow other instruments to trigger starting a measurements.,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalTriggerFeedbackLed,6,[f],False,True,FALSE,False,False,Some older instruments have cable that allow other instruments to trigger starting a measurements.,
instrument.measurementSettings.CytoSettings.CytoSettings.HardwareNr,FT5441FYA,[t],False,False,FALSE,False,False,ID Number of a chip used for communication with hte CytoSense.,
instrument.measurementSettings.CytoSettings.CytoSettings.Softwareversion,2,[f],False,False,FALSE,False,False,Not used (as far as I know).,
instrument.measurementSettings.CytoSettings.CytoSettings.hasSheetPumpAdjust,FALSE,[b],False,False,FALSE,False,False,Not used anymore.,
instrument.measurementSettings.CytoSettings.CytoSettings.hasExternalBatterie,FALSE,[b],False,False,FALSE,False,False,external battery,
instrument.measurementSettings.CytoSettings.CytoSettings.hasExternalSupply,TRUE,[b],False,False,FALSE,False,False,external elec supply,
instrument.measurementSettings.CytoSettings.CytoSettings.hasCurvature,TRUE,[b],False,False,FALSE,False,False,Has seperate FWS Left and FWS Right (almost all instruments have that).,
instrument.measurementSettings.CytoSettings.CytoSettings.hasWaterDetectionSensor,TRUE,[b],False,False,FALSE,False,False,water detection sensor (TRUE/FALSE),
instrument.measurementSettings.CytoSettings.CytoSettings.hasPressureSensor,FALSE,[b],False,False,FALSE,False,False,pressure sensor (TRUE/FALSE),
instrument.measurementSettings.CytoSettings.CytoSettings.hasImageAndFlow,TRUE,[b],False,False,FALSE,False,False,camera (TRUE/FALSE),
instrument.measurementSettings.CytoSettings.CytoSettings.hasExternalPump,FALSE,[b],False,False,FALSE,False,False,external pump (TRUE/FALSE),
instrument.measurementSettings.CytoSettings.CytoSettings.hasGVModule,FALSE,[b],False,False,FALSE,False,False,"Gas Vacuole module, and old accessory that no longer exists.",
instrument.measurementSettings.CytoSettings.CytoSettings.hasContinuMode,FALSE,[b],False,False,FALSE,False,False,Not used anymore.,
instrument.measurementSettings.CytoSettings.CytoSettings.hasDCSamplePump,TRUE,[b],False,False,FALSE,False,False,Type electronics used for sample pump control.,
instrument.measurementSettings.CytoSettings.CytoSettings.hasBypassPinchValve,TRUE,[b],False,False,FALSE,False,False,by pass pinch valve (TRUE/FALSE),
instrument.measurementSettings.CytoSettings.CytoSettings.hasExternalPinchValve,TRUE,[b],False,False,FALSE,False,False,external pinch valve (TRUE/FALSE),
instrument.measurementSettings.CytoSettings.CytoSettings.hasFJDataElectronics,TRUE,[b],False,False,FALSE,False,False,"Has newer electronics, all cytosense since CS2017-85.",
instrument.measurementSettings.CytoSettings.CytoSettings.hasDeflatePinchValvePropertyV10,TRUE,[b],False,False,FALSE,False,False,Special pinchvalves used for some options.,
instrument.measurementSettings.CytoSettings.CytoSettings.hasBeadsPinchValvePropertyV10,TRUE,[b],False,False,FALSE,False,False,Special pinchvalves used for some options.,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalPinchValveUlnNumber,5,[f],False,False,FALSE,False,False,Indicates to what electronics port these pinchvalves are connected.,
instrument.measurementSettings.CytoSettings.CytoSettings.BypassPinchValveUlnNumber,7,[f],False,False,FALSE,False,False,Indicates to what electronics port these pinchvalves are connected.,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsPinchValveUlnNumber,4,[f],False,False,FALSE,False,False,Indicates to what electronics port these pinchvalves are connected.,
instrument.measurementSettings.CytoSettings.CytoSettings.DeflatePinchValveUlnNumber,8,[f],False,False,FALSE,False,False,Indicates to what electronics port these pinchvalves are connected.,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalPumpUlnNumber,-3,[f],False,False,FALSE,False,False,Indicates where the extenral pump is connected.,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.Enabled,FALSE,[b],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.PumpIo.I2cAddres,0,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.PumpIo.IoPin,6,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.PumpIo.Expander,0,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.PumpSpeed,50,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.SolenoidPump,TRUE,[b],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.MaxInjectPressure,200,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.ReservoirVolume,49,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.ReservoirConcentration,100000,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.ReservoirWarnLevel,2,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.SheathVolume,300,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.TargetConcentration,150,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.MixTime,5,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.PumpedVolume,5637582,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BiocideOptions.EstimatedSheathConcentration,0,[f],False,False,FALSE,False,False,biocide options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.MagnetIO.I2cAddres,0,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.MagnetIO.IoPin,0,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.MagnetIO.Expander,15,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.PinchIO.I2cAddres,0,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.PinchIO.IoPin,4,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.PinchIO.Expander,0,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.MixOn,15,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.MixOff,15,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.Enabled,TRUE,[b],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.BeadsVolume,8517,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.BeadsConcentration,500,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.BeadsWarnLevel,1,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.MixTime,5,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.InsertMuL,3,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.ReverseTransportNumMagnets,3,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.TransportToInjectorNumMagnets,2,[f],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.BeadsOptions.UseDeflatePinchValve,TRUE,[b],False,False,FALSE,False,False,internal beads options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.Enabled,FALSE,[b],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.SwitchingPressure,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.Filter1State,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.Filter2State,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.Waste,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.Present,FALSE,[b],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.InputFilterValve_pos1.I2cAddres,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.InputFilterValve_pos1.IoPin,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.InputFilterValve_pos1.Expander,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.InputFilterValve_pos2.I2cAddres,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.InputFilterValve_pos2.IoPin,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.InputFilterValve_pos2.Expander,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.FilterWasteValve_pos1.I2cAddres,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.FilterWasteValve_pos1.IoPin,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.FilterWasteValve_pos1.Expander,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.FilterWasteValve_pos2.I2cAddres,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.FilterWasteValve_pos2.IoPin,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.FilterWasteValve_pos2.Expander,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.WasteValve_pos1.I2cAddres,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.WasteValve_pos1.IoPin,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.WasteValve_pos1.Expander,0,[f],False,False,FALSE,False,False,external filter module options,
instrument.measurementSettings.CytoSettings.CytoSettings.ExternalFilterModule.WasteValve_pos2.I2cAddres,0,[f],False,False,FALSE,False,False,external filter module options,
